X,Y,osm_id,building,addr:housenumber,name,operator,man_made,power,building:levels,roof:shape,roof:levels,addr:street,wall,addr:postcode,addr:country,addr:city,substation,voltage,street_cabinet
1.57453224395758,43.4892077044047,122426457,yes,,,,,,,,,,,,,,,,
1.5746280147961,43.4892421981408,122426439,yes,,,,,,,,,,no,,,,,,
1.57585798695516,43.4885464927561,122426428,yes,,,,,,,,,,,,,,,,
1.57641065200285,43.4840559488288,117767888,yes,,,,,,,,,,,,,,,,
1.57706033954656,43.4841695239247,117767882,yes,,,,,,,,,,no,,,,,,
1.57723187375802,43.4841003417985,117767885,yes,,,,,,,,,,,,,,,,
1.578181,43.4847695,117767877,yes,,,,,,,,,,,,,,,,
1.57133554562356,43.4895327999745,744137733,house,,,,,,,,,,,,,,,,
1.57118524435186,43.4895921522546,744137732,house,,,,,,,,,,,,,,,,
1.57103671791503,43.489651756979,744137731,house,,,,,,,,,,,,,,,,
1.57150479314472,43.4895001981306,744137734,house,,,,,,,,,,,,,,,,
1.57132041487407,43.4898597927453,744137735,house,,,,,,,,,,,,,,,,
1.57200207767485,43.4895118900518,391911419,house,,,,,,,,,,,,,,,,
1.5722366,43.4893863,391911399,yes,,,,,,,,,,no,,,,,,
1.5722242378655,43.4894353961961,391911342,yes,,,,,,,,,,,,,,,,
1.57218760022555,43.4896967352671,749619757,house,,,,,,,,,,,,,,,,
1.57231804894385,43.4896473997957,749619758,house,,,,,,,,,,,,,,,,
1.57232649054912,43.4898603165937,749619762,house,,,,,,,,,,,,,,,,
1.57111346413801,43.4907082896765,117808537,yes,,,,,,,,,,,,,,,,
1.57113687864849,43.4907398006835,117808556,yes,,,,,,,,,,no,,,,,,
1.57267618577585,43.4895241939833,749619760,house,,,,,,,,,,,,,,,,
1.57255402872198,43.4895672388669,749619759,house,,,,,,,,,,,,,,,,
1.57293467676102,43.4894273988333,391911385,yes,,,,,,,,,,no,,,,,,
1.57278506812448,43.4896887732803,391911329,house,,,,,,,,,,,,,,,,
1.57308621848443,43.4896195488702,749933590,house,,,,,,,,,,,,,,,,
1.57244544306682,43.4898117775555,391911326,house,,,,,,,,,,,,,,,,
1.57266475262309,43.4897324002923,749619761,house,,,,,,,,,,,,,,,,
1.5724788728161,43.4900519299928,391911411,house,,,,,,,,,,,,,,,,
1.57260884633056,43.490011695428,749619768,house,,,,,,,,,,,,,,,,
1.57279316282328,43.4899417578493,749619767,house,,,,,,,,,,,,,,,,
1.57290856382563,43.4899066088765,749619766,house,,,,,,,,,,,,,,,,
1.57320192447129,43.4895794223595,749933591,house,,,,,,,,,,,,,,,,
1.57356428751559,43.4896782965509,391911415,yes,,,,,,,,,,,,,,,,
1.57310661812006,43.4897912193421,749619765,house,,,,,,,,,,,,,,,,
1.57339548752927,43.489838698124,749933592,house,,,,,,,,,,,,,,,,
1.57372867396638,43.4897398005315,391911397,yes,,,,,,,,,,,,,,,,
1.57365046387791,43.4899853441374,749933593,house,,,,,,,,,,,,,,,,
1.57264414824081,43.4903288265037,391911339,yes,,,,,,,,,,,,,,,,
1.5729335,43.4901942,391911343,yes,,,,,,,,,,,,,,,,
1.57288539540964,43.4903013135995,749933589,house,,,,,,,,,,,,,,,,
1.57284814045089,43.4906262183233,749933588,house,,,,,,,,,,,,,,,,
1.57114103363667,43.4910121669067,117808529,yes,,,,,,,,,,,,,,,,
1.571268,43.4912947,117808535,yes,,,,,,,,,,no,,,,,,
1.57133935509006,43.4912781409972,117808570,yes,,,,,,,,,,,,,,,,
1.57135250460319,43.4913972006684,117808495,yes,,,,,,,,,,,,,,,,
1.57234459029219,43.4910798972947,117808550,yes,,,,,,,,,,no,,,,,,
1.57186181825708,43.4912069217681,117808549,yes,,,,,,,,,,,,,,,,
1.57199316864179,43.4914053977442,117808505,yes,,,,,,,,,,,,,,,,
1.57211651507953,43.4911399217694,117808528,yes,,,,,,,,,,no,,,,,,
1.57224672544466,43.4914185076747,117808560,yes,,,,,,,,,,no,,,,,,
1.57234136024308,43.4913904503617,117808555,yes,,,,,,,,,,,,,,,,
1.57242486956214,43.4914372256871,117808575,yes,,,,,,,,,,,,,,,,
1.57123431423053,43.4917324170184,117808578,house,,,,,,,,,,,,,,,,
1.57131703498778,43.4917273011904,117808569,house,,,,,,,,,,no,,,,,,
1.57149232877324,43.4918687927509,117808553,house,,,,,,,,,,no,,,,,,
1.57157454944196,43.4918568000576,117808540,house,,,,,,,,,,,,,,,,
1.5717088,43.4919602,117808520,house,,,,,,,,,,no,,,,,,
1.57228430655435,43.4914969845931,117808522,yes,,,,,,,,,,no,,,,,,
1.57180639226352,43.491990196223,117808501,house,,,,,,,,,,,,,,,,
1.57204944676754,43.4920987393773,117808564,house,,,,,,,,,,,,,,,,
1.57249046221753,43.4913894964944,117808509,yes,,,,,,,,,,no,,,,,,
1.57317291721889,43.4909809950737,391911387,service,,,Enedis,street_cabinet,substation,,,,,,,,,minor_distribution,"20000;400",power
1.57358594147128,43.4909999908736,391911333,yes,,,,,,,,,,,,,,,,
1.573629,43.490996,391911394,yes,,,,,,,,,,no,,,,,,
1.57371361944796,43.4909230048559,391911371,yes,,,,,,,,,,no,,,,,,
1.57334958656452,43.4911112195181,391911416,yes,,,,,,,,,,,,,,,,
1.57355443731112,43.4913651195097,391911328,yes,,,,,,,,,,,,,,,,
1.57374001197423,43.4914714055757,749933587,house,,,,,,,,,,,,,,,,
1.5737972,43.4898258,391911365,yes,,,,,,,,,,no,,,,,,
1.57380623851869,43.4898529116588,391911425,yes,,,,,,,,,,,,,,,,
1.57397931625605,43.4899822014863,391911344,yes,,,,,,,,,,,,,,,,
1.57398940062981,43.4900386920814,391911380,yes,,,,,,,,,,no,,,,,,
1.5742527,43.4897575,391911363,yes,,,,,,,,,,,,,,,,
1.57442733113579,43.4898829991582,391911354,yes,,,,,,,,,,no,,,,,,
1.57441036821637,43.4899292848951,391911424,yes,,,,,,,,,,,,,,,,
1.57476555625134,43.4896038024448,122426419,yes,,,,,,,,,,,,,,,,
1.57472749749014,43.4896618046263,122426435,yes,,,,,,,,,,no,,,,,,
1.574837,43.4896493,122426424,yes,,,,,,,,,,no,,,,,,
1.57408776022447,43.4901252015316,391911337,yes,,,,,,,,,,,,,,,,
1.57412942793331,43.4903518995017,391911421,yes,,,,,,,,,,,,,,,,
1.57415767774666,43.4901213961995,391911372,yes,,,,,,,,,,no,,,,,,
1.5744409,43.4903895,391911398,yes,,,,,,,,,,no,,,,,,
1.57403986508536,43.4905637608156,391911405,yes,,,,,,,,,,,,,,,,
1.57387649856752,43.4907239016248,391911390,yes,,,,,,,,,,no,,,,,,
1.57394856987566,43.4907331795332,391911427,yes,,,,,,,,,,,,,,,,
1.57401472251502,43.4907448924317,391911381,yes,,,,,,,,,,no,,,,,,
1.57443286028668,43.4906126025492,391911420,yes,,,,,,,,,,,,,,,,
1.57449426539917,43.4903317169305,391911340,yes,,,,,,,,,,,,,,,,
1.5745549,43.490378,391911370,yes,,,,,,,,,,no,,,,,,
1.57508661965242,43.4902363071561,122426420,yes,,,,,,,,,,,,,,,,
1.57547796933034,43.4896490002147,122426442,yes,,,,,,,,,,no,,,,,,
1.57544609394918,43.4897487681369,122426445,yes,,,,,,,,,,,,,,,,
1.57555006892999,43.4898685096982,122426425,yes,,,,,,,,,,,,,,,,
1.57518516824883,43.4906219438584,122426448,yes,,,,,,,,,,,,,,,,
1.5743693972656,43.490817487867,391911332,yes,,,,,,,,,,,,,,,,
1.57417976666001,43.4909816152963,391911356,yes,,,,,,,,,,no,,,,,,
1.57422771119572,43.4910089140146,391911330,yes,,,,,,,,,,,,,,,,
1.57383166891483,43.4912019915088,391911360,yes,,,,,,,,,,,,,,,,
1.5741220985349,43.4911954407141,391911334,yes,,,,,,,,,,,,,,,,
1.57492985311738,43.4909249979841,122426426,yes,,,,,,,,,,no,,,,,,
1.57491252666426,43.4909992733877,122426456,yes,,,,,,,,,,,,,,,,
1.57496905213418,43.4910454994238,122426441,yes,,,,,,,,,,no,,,,,,
1.57472749965316,43.4912619447656,122426423,yes,,,,,,,,,,no,,,,,,
1.57477599557594,43.4912704149859,122426453,yes,,,,,,,,,,,,,,,,
1.57475474425547,43.4913990110886,122426452,yes,,,,,,,,,,,,,,,,
1.57515494963241,43.4911499951314,122426430,yes,,,,,,,,,,,,,,,,
1.57483502788136,43.4913070156911,122426427,yes,,,,,,,,,,no,,,,,,
1.57396400229547,43.4915633171944,391911401,yes,,,,,,,,,,,,,,,,
1.57445016448602,43.4917694900712,122426437,yes,,,,,,,,,,,,,,,,
1.574374,43.491825,122426440,yes,,,,,,,,,,no,,,,,,
1.57443887137323,43.4918070140963,122426444,yes,,,,,,,,,,no,,,,,,
1.57446853819535,43.4918469980355,122426436,yes,,,,,,,,,,no,,,,,,
1.57437464245572,43.491902239091,122426422,yes,,,,,,,,,,no,,,,,,
1.57444029475913,43.4919006110093,122426421,yes,,,,,,,,,,,,,,,,
1.57460009150777,43.4915901000851,122426454,yes,,,,,,,,,,,,,,,,
1.57457417794632,43.4917235037151,122426438,yes,,,,,,,,,,,,,,,,
1.57405313608894,43.4922470039899,122426433,house,,,,,,,,,,,,,,,,
1.57673024469067,43.489829496555,122426434,yes,,,,,,,,,,,,,,,,
1.5765455,43.4900245,122426429,yes,,,,,,,,,,no,,,,,,
1.57663304145859,43.4899865220592,122426443,yes,,,,,,,,,,,,,,,,
